temp_c,temp_max_c,temp_min_c,rain_mm,wind_kmh,wind_gust_kmh,humidity,conditions,venue,date_str,lat,lon
15.6,22.8,5.7,0.0,18.9,27.7,68.6,Clear,Carrara,2020-08-06,-28.0067,153.3667
12.7,19.2,8.2,0.031,16.4,38.5,77.9,Rain,Perth Stadium,2024-06-30,-31.9512,115.8891
10.8,16.2,4.5,0.0,13.3,34.9,82.2,Partially cloudy,Kardinia Park,2025-05-22,-38.1581,144.3547
16.4,20.9,13.2,12.077,31.6,72.7,74.9,"Rain, Partially cloudy",Perth Stadium,2021-07-12,-31.9512,115.8891
14.3,19.8,10.2,0.0,24.5,38.5,69.5,Partially cloudy,S.C.G.,2024-06-09,-33.8917,151.2247
17.9,21.6,13.9,0.005,14.5,24.8,74.5,"Rain, Partially cloudy",Gabba,2018-06-10,-27.4858,153.0381
14.1,19.3,10.4,0.024,13.2,34.2,78.3,"Rain, Partially cloudy",Adelaide Hills,2024-04-06,-35.0275,138.71
15.0,17.5,12.3,0.0,16.8,36.4,72.1,Partially cloudy,Docklands,2016-04-23,-37.8165,144.9475
28.5,33.8,24.2,0.0,24.1,32.4,64.5,Partially cloudy,Marrara Oval,2024-05-16,-12.4083,130.8736
16.5,20.6,12.6,0.662,13.3,23.0,78.2,"Rain, Partially cloudy",Carrara,2024-06-02,-28.0067,153.3667
9.8,11.3,8.7,1.688,18.1,0.0,96.3,"Rain, Overcast",M.C.G.,2012-06-09,-37.82,144.9834
14.2,19.4,9.4,0.003,9.3,16.6,81.7,Rain,M.C.G.,2016-04-24,-37.82,144.9834
9.0,14.5,4.3,0.023,9.7,18.0,86.5,"Rain, Partially cloudy",Docklands,2022-05-21,-37.8165,144.9475
18.0,22.5,14.5,5.168,18.0,35.6,82.8,"Rain, Overcast",Gabba,2016-07-17,-27.4858,153.0381
7.8,13.1,2.1,0.021,19.9,36.7,78.5,"Rain, Partially cloudy",Manuka Oval,2025-08-10,-35.3178,149.1347
14.0,15.8,11.0,3.065,16.5,39.2,79.3,"Rain, Partially cloudy",Docklands,2018-05-13,-37.8165,144.9475
18.0,27.0,9.7,0.0,33.9,30.6,71.6,Clear,Docklands,2026-03-15,-37.8165,144.9475
18.7,21.8,16.9,0.276,19.7,34.6,78.0,"Rain, Partially cloudy",Docklands,2017-04-22,-37.8165,144.9475
15.1,19.5,12.6,0.193,23.2,42.8,79.2,"Rain, Partially cloudy",Carrara,2016-08-06,-28.0067,153.3667
10.6,15.7,3.7,0.0,29.7,60.8,70.1,Partially cloudy,M.C.G.,2016-07-17,-37.82,144.9834
16.8,22.0,11.9,0.0,17.9,28.4,80.3,Partially cloudy,S.C.G.,2025-05-04,-33.8917,151.2247
11.0,18.0,4.1,0.003,15.6,29.9,77.3,"Rain, Partially cloudy",Subiaco,2015-07-26,-31.9444,115.8308
9.0,12.6,6.8,15.561,18.6,49.7,79.0,"Rain, Partially cloudy",M.C.G.,2023-05-07,-37.82,144.9834
21.7,24.7,19.1,0.086,20.0,31.3,71.8,"Rain, Partially cloudy",S.C.G.,2017-03-25,-33.8917,151.2247
17.0,23.5,11.7,0.0,18.0,19.1,74.8,Clear,Carrara,2023-07-29,-28.0067,153.3667
16.0,20.2,11.0,0.0,36.8,46.4,44.2,Clear,Gabba,2020-07-04,-27.4858,153.0381
16.7,21.3,10.8,0.0,25.9,0.0,64.8,Partially cloudy,Docklands,2013-03-30,-37.8165,144.9475
17.9,21.9,14.8,1.99,16.7,30.6,77.0,"Rain, Partially cloudy",Gabba,2017-06-10,-27.4858,153.0381
19.3,21.0,15.3,3.464,23.7,44.6,71.7,"Rain, Partially cloudy",Perth Stadium,2025-05-03,-31.9512,115.8891
12.2,17.0,8.8,6.35,20.5,0.0,81.1,"Rain, Partially cloudy",Football Park,2012-05-19,-34.88,138.4964
18.6,20.9,15.9,3.716,41.5,47.2,79.0,"Rain, Partially cloudy",Carrara,2019-07-06,-28.0067,153.3667
14.0,19.1,8.0,0.0,22.4,0.0,70.8,Partially cloudy,M.C.G.,2013-04-01,-37.82,144.9834
16.5,22.3,9.3,0.007,23.0,40.3,55.8,Rain,Carrara,2020-08-16,-28.0067,153.3667
18.1,24.9,12.7,0.0,16.4,31.7,72.3,Partially cloudy,Optus Stadium,2018-04-08,-31.9512,115.8891
16.7,21.1,14.1,0.862,16.5,0.0,76.3,"Rain, Partially cloudy",M.C.G.,2013-04-14,-37.82,144.9834
11.5,16.2,7.5,3.05,32.1,53.6,75.5,"Rain, Partially cloudy",M.C.G.,2013-09-20,-37.82,144.9834
16.4,21.4,11.8,0.0,28.2,33.8,54.0,Partially cloudy,Subiaco,2015-05-02,-31.9444,115.8308
8.3,14.5,0.4,0.0,26.9,0.0,64.0,Partially cloudy,M.C.G.,2013-09-13,-37.82,144.9834
12.8,14.9,9.6,0.84,23.0,34.9,71.8,"Rain, Partially cloudy",Docklands,2014-08-24,-37.8165,144.9475
6.8,12.2,1.0,0.006,20.5,34.6,72.1,Rain,M.C.G.,2017-07-01,-37.82,144.9834
15.7,19.7,10.8,0.0,36.7,77.4,44.5,Partially cloudy,Docklands,2018-08-10,-37.8165,144.9475
14.0,17.9,10.9,13.218,19.0,38.2,75.5,"Rain, Partially cloudy",Perth Stadium,2022-08-07,-31.9512,115.8891
16.4,22.4,11.6,0.0,8.9,19.8,77.0,Partially cloudy,Marvel Stadium,2019-04-14,-37.8165,144.9475
17.3,22.8,13.0,0.1,17.7,26.3,78.0,"Rain, Partially cloudy",Docklands,2024-03-31,-37.8165,144.9475
16.0,19.8,12.4,0.0,11.2,34.6,66.8,Partially cloudy,M.C.G.,2021-03-28,-37.82,144.9834
16.9,18.8,14.8,1.341,11.3,32.4,80.5,"Rain, Partially cloudy",M.C.G.,2025-03-21,-37.82,144.9834
9.4,11.1,8.1,15.054,15.0,32.8,89.9,"Rain, Overcast",M.C.G.,2025-06-08,-37.82,144.9834
11.2,13.5,9.8,0.055,11.3,37.4,76.0,"Rain, Partially cloudy",M.C.G.,2021-07-18,-37.82,144.9834
22.2,26.1,19.0,0.0,29.4,42.8,70.6,Partially cloudy,Cazaly's Stadium,2017-07-22,-16.9203,145.7531
15.4,21.4,11.6,2.041,26.7,41.4,74.0,"Rain, Partially cloudy",S.C.G.,2025-07-06,-33.8917,151.2247
16.6,21.1,13.1,0.938,31.7,0.0,73.6,"Rain, Partially cloudy",Stadium Australia,2013-09-14,-33.8475,151.0633
21.1,26.0,18.2,0.0,39.7,0.0,64.4,Partially cloudy,S.C.G.,2012-04-07,-33.8917,151.2247
11.9,17.0,6.2,0.0,16.2,33.5,72.4,Partially cloudy,Subiaco,2015-08-23,-31.9444,115.8308
20.4,28.7,12.6,0.0,18.8,36.7,62.5,Partially cloudy,Docklands,2022-03-27,-37.8165,144.9475
11.4,16.2,8.8,0.0,10.1,19.1,93.7,Partially cloudy,Docklands,2023-05-13,-37.8165,144.9475
14.5,18.8,10.7,0.0,18.2,37.8,62.7,Partially cloudy,Docklands,2016-04-03,-37.8165,144.9475
21.9,25.4,19.0,0.215,31.7,54.4,50.5,"Rain, Partially cloudy",Optus Stadium,2018-03-25,-31.9512,115.8891
23.3,27.9,21.0,6.334,35.3,58.3,79.4,"Rain, Partially cloudy",Cazaly's Stadium,2020-09-07,-16.9203,145.7531
10.7,15.9,5.4,0.0,25.6,40.7,69.4,Partially cloudy,Docklands,2014-04-27,-37.8165,144.9475
18.3,25.2,10.6,0.006,28.9,60.1,59.1,"Rain, Partially cloudy",Adelaide Oval,2023-04-14,-34.9156,138.5961
7.7,12.1,4.8,2.107,20.1,59.4,77.4,"Rain, Partially cloudy",Marvel Stadium,2019-08-10,-37.8165,144.9475
15.0,17.7,12.1,0.412,22.3,51.5,75.2,"Rain, Partially cloudy",M.C.G.,2020-03-22,-37.82,144.9834
23.8,31.6,17.9,0.0,28.5,43.9,60.6,Partially cloudy,Perth Stadium,2026-03-22,-31.9512,115.8891
15.2,20.8,10.7,0.0,11.1,20.5,85.3,Partially cloudy,Docklands,2018-04-22,-37.8165,144.9475
22.3,25.6,19.0,0.497,29.7,0.0,74.1,"Rain, Partially cloudy",Carrara,2013-03-30,-28.0067,153.3667
10.8,17.6,5.6,0.024,25.9,32.0,74.3,"Rain, Partially cloudy",Manuka Oval,2019-05-04,-35.3178,149.1347
15.6,19.9,13.4,5.782,17.8,57.6,83.2,"Rain, Overcast",Perth Stadium,2021-05-22,-31.9512,115.8891
5.1,11.2,-1.0,0.195,25.9,47.2,87.7,"Rain, Partially cloudy",York Park,2019-07-27,-41.4281,147.1383
9.4,12.5,5.8,0.0,18.7,56.9,60.4,Partially cloudy,M.C.G.,2021-07-25,-37.82,144.9834
15.2,19.0,11.7,7.196,25.1,33.1,75.1,"Rain, Partially cloudy",Stadium Australia,2015-09-19,-33.8475,151.0633
11.6,13.9,9.6,0.0,31.1,59.8,57.2,Overcast,Docklands,2022-07-31,-37.8165,144.9475
11.6,17.9,5.5,0.0,36.1,51.1,53.0,Partially cloudy,S.C.G.,2014-07-12,-33.8917,151.2247
15.5,21.8,11.1,0.125,16.8,26.3,69.9,"Rain, Partially cloudy",Perth Stadium,2020-08-22,-31.9512,115.8891
12.8,17.9,8.6,0.0,23.3,27.0,72.2,Clear,S.C.G.,2019-07-28,-33.8917,151.2247
7.5,12.3,3.5,0.021,11.5,20.2,83.6,"Rain, Partially cloudy",Adelaide Oval,2024-06-22,-34.9156,138.5961
9.3,11.6,7.6,0.601,18.5,27.7,87.0,"Rain, Partially cloudy",Adelaide Oval,2021-07-18,-34.9156,138.5961
13.8,20.8,8.5,0.0,23.7,31.3,61.3,Clear,Sydney Showground,2015-05-09,-33.8447,151.0697
11.9,14.6,7.4,0.0,13.2,35.6,74.4,Partially cloudy,M.C.G.,2025-08-23,-37.82,144.9834
9.2,12.1,7.1,1.437,11.1,33.8,89.7,"Rain, Partially cloudy",M.C.G.,2022-07-09,-37.82,144.9834
12.1,17.7,7.9,0.0,12.3,21.2,65.7,Clear,Carrara,2022-07-09,-28.0067,153.3667
15.2,19.6,13.1,1.009,17.9,44.6,61.7,"Rain, Partially cloudy",Docklands,2021-04-15,-37.8165,144.9475
6.8,10.3,4.7,0.0,37.1,0.0,79.4,Partially cloudy,M.C.G.,2013-07-21,-37.82,144.9834
9.0,16.2,2.5,0.0,15.9,34.6,71.4,Clear,Perth Stadium,2025-07-26,-31.9512,115.8891
15.4,21.0,8.2,0.0,27.0,30.2,69.6,Clear,Carrara,2019-08-24,-28.0067,153.3667
4.5,14.0,-3.8,0.0,17.5,13.7,74.4,Partially cloudy,Manuka Oval,2024-08-04,-35.3178,149.1347
12.9,19.3,4.4,0.0,29.3,45.0,69.2,Partially cloudy,M.C.G.,2014-08-23,-37.82,144.9834
15.5,21.1,10.8,0.0,31.7,37.8,40.8,Clear,Adelaide Oval,2017-08-13,-34.9156,138.5961
11.5,18.0,6.6,0.102,13.3,13.7,83.4,Rain,Docklands,2014-05-12,-37.8165,144.9475
24.9,31.8,18.0,0.0,25.9,31.0,60.2,Partially cloudy,Marrara Oval,2016-07-09,-12.4083,130.8736
17.2,21.9,13.1,2.003,20.6,46.1,66.7,"Rain, Partially cloudy",Gabba,2021-07-24,-27.4858,153.0381
16.0,21.4,12.1,0.027,15.0,24.1,86.7,"Rain, Partially cloudy",S.C.G.,2022-05-27,-33.8917,151.2247
25.5,30.0,23.2,1.586,9.4,25.9,83.2,"Rain, Overcast",Gabba,2025-03-23,-27.4858,153.0381
10.9,15.2,7.2,0.006,36.9,53.6,65.9,Rain,S.C.G.,2022-07-08,-33.8917,151.2247
14.2,17.3,11.3,6.737,31.7,67.0,64.9,"Rain, Partially cloudy",Subiaco,2016-08-07,-31.9444,115.8308
18.7,24.5,10.0,0.0,21.8,37.1,78.2,Clear,Carrara,2020-09-17,-28.0067,153.3667
9.7,12.1,7.5,0.0,31.4,62.6,61.2,Partially cloudy,M.C.G.,2017-07-22,-37.82,144.9834
10.2,13.6,6.3,0.0,9.2,14.0,71.1,Partially cloudy,M.C.G.,2016-07-16,-37.82,144.9834
10.6,13.1,7.0,0.0,32.8,0.0,69.4,Partially cloudy,GMHBA Stadium,2012-08-26,-38.1581,144.3547
11.6,13.5,9.3,0.0,33.4,63.0,81.5,Partially cloudy,M.C.G.,2016-07-30,-37.82,144.9834
23.9,30.3,18.4,0.0,13.4,35.6,71.4,Clear,Sydney Showground,2024-03-09,-33.8447,151.0697
13.4,16.2,9.3,1.812,31.7,54.0,66.1,"Rain, Partially cloudy",Adelaide Oval,2019-03-30,-34.9156,138.5961
15.4,20.3,9.6,1.2,27.1,33.5,64.0,"Rain, Partially cloudy",Sydney Showground,2025-09-06,-33.8447,151.0697
19.7,25.1,15.6,0.001,7.6,25.2,76.2,"Rain, Partially cloudy",Gabba,2025-05-18,-27.4858,153.0381
16.4,21.9,10.9,4.428,16.3,25.9,78.6,"Rain, Partially cloudy",Carrara,2015-08-29,-28.0067,153.3667
11.1,13.9,7.0,0.873,22.3,37.4,84.4,"Rain, Partially cloudy",Adelaide Oval,2016-07-01,-34.9156,138.5961
13.9,18.2,10.5,0.007,18.9,34.6,82.2,"Rain, Partially cloudy",Docklands,2017-05-21,-37.8165,144.9475
19.1,24.4,16.0,2.933,11.1,33.1,62.7,"Rain, Partially cloudy",M.C.G.,2023-03-17,-37.82,144.9834
13.6,15.1,12.0,36.852,21.4,0.0,95.4,"Rain, Overcast",Docklands,2013-06-01,-37.8165,144.9475
12.4,15.4,9.8,0.189,20.6,32.4,72.7,"Rain, Overcast",Docklands,2014-04-19,-37.8165,144.9475
16.4,23.5,10.8,0.0,14.2,26.3,65.0,Clear,Gabba,2020-07-30,-27.4858,153.0381
15.7,18.1,13.5,0.077,11.3,33.5,68.5,"Rain, Partially cloudy",Docklands,2020-03-21,-37.8165,144.9475
10.7,14.2,5.6,0.101,22.2,23.8,76.5,"Rain, Partially cloudy",M.C.G.,2014-08-08,-37.82,144.9834
9.2,14.0,5.1,2.89,16.6,41.4,82.3,"Rain, Partially cloudy",M.C.G.,2018-08-26,-37.82,144.9834
10.4,16.0,4.5,0.0,21.2,36.7,79.2,Partially cloudy,Manuka Oval,2022-04-22,-35.3178,149.1347
19.2,26.2,15.4,0.0,33.5,49.3,53.6,Partially cloudy,Adelaide Oval,2017-04-08,-34.9156,138.5961
12.4,18.6,7.2,0.0,25.3,39.6,56.1,Clear,S.C.G.,2015-08-14,-33.8917,151.2247
11.3,14.3,8.7,0.594,35.4,0.0,90.6,"Rain, Partially cloudy",University of Tasmania Stadium,2013-06-30,-41.4281,147.1383
11.2,19.2,8.7,15.612,46.4,67.7,81.7,"Rain, Partially cloudy",Adelaide Oval,2019-06-29,-34.9156,138.5961
14.6,17.6,11.7,0.387,16.8,41.4,63.5,"Rain, Partially cloudy",M.C.G.,2017-04-02,-37.82,144.9834
12.7,17.7,7.2,0.004,20.0,33.5,75.6,"Rain, Partially cloudy",Perth Stadium,2025-07-04,-31.9512,115.8891
24.2,28.3,21.1,0.402,14.5,27.7,84.4,"Rain, Partially cloudy",Gabba,2015-04-04,-27.4858,153.0381
7.9,12.5,2.5,0.0,11.4,18.4,78.6,Partially cloudy,York Park,2021-08-28,-41.4281,147.1383
10.1,13.2,7.0,12.755,11.2,20.5,91.5,"Rain, Partially cloudy",Docklands,2025-07-03,-37.8165,144.9475
14.5,19.0,10.7,2.055,20.8,32.4,80.2,"Rain, Partially cloudy",Subiaco,2017-07-22,-31.9444,115.8308
11.6,19.7,6.3,1.002,38.8,64.4,71.2,"Rain, Partially cloudy",Kardinia Park,2019-08-24,-38.1581,144.3547
14.8,22.5,11.5,0.018,19.7,52.9,67.8,"Rain, Overcast",Adelaide Oval,2020-09-08,-34.9156,138.5961
13.9,17.8,11.1,0.006,22.3,49.7,75.8,"Rain, Partially cloudy",Docklands,2023-07-29,-37.8165,144.9475
26.4,30.1,23.0,0.0,27.1,37.4,73.1,Partially cloudy,S.C.G.,2025-03-15,-33.8917,151.2247
27.0,32.7,22.9,0.0,31.7,43.6,61.8,Partially cloudy,Marrara Oval,2025-05-15,-12.4083,130.8736
9.9,16.7,3.4,0.0,12.3,17.3,84.2,Partially cloudy,Docklands,2015-06-14,-37.8165,144.9475
12.5,16.3,8.0,6.732,14.6,33.8,84.1,"Rain, Partially cloudy",S.C.G.,2014-08-16,-33.8917,151.2247
14.4,21.0,5.0,0.0,26.7,33.1,67.6,Clear,Carrara,2020-07-17,-28.0067,153.3667
9.4,13.5,5.5,0.196,30.6,50.4,87.7,"Rain, Partially cloudy",Eureka Stadium,2023-07-29,-37.5622,143.8503
11.7,13.2,9.6,0.162,14.8,18.7,90.9,"Rain, Partially cloudy",Adelaide Oval,2015-08-15,-34.9156,138.5961
10.7,14.7,6.7,0.068,16.6,29.5,84.4,"Rain, Partially cloudy",Adelaide Oval,2016-08-13,-34.9156,138.5961
8.8,13.6,4.2,0.009,14.8,35.3,87.8,"Rain, Partially cloudy",M.C.G.,2024-06-15,-37.82,144.9834
13.6,16.5,10.8,0.0,27.7,53.6,61.1,Partially cloudy,M.C.G.,2015-05-30,-37.82,144.9834
16.4,19.4,12.9,20.399,17.7,37.1,90.6,"Rain, Partially cloudy",Perth Stadium,2021-05-29,-31.9512,115.8891
7.3,16.0,-1.1,0.0,16.0,23.0,73.2,Clear,UNSW Canberra Oval,2017-04-28,-35.3178,149.1347
11.2,14.7,6.5,0.0,44.4,77.8,65.6,Partially cloudy,Bellerive Oval,2018-05-19,-42.8775,147.3764
11.9,14.8,10.1,1.076,31.7,41.8,80.2,"Rain, Partially cloudy",Adelaide Oval,2017-09-07,-34.9156,138.5961
15.2,20.6,6.6,0.637,21.6,39.2,55.3,Rain,Carrara,2020-07-04,-28.0067,153.3667
24.7,29.3,22.3,0.104,15.7,31.3,68.3,"Rain, Partially cloudy",Perth Stadium,2022-04-03,-31.9512,115.8891
14.5,19.6,10.0,0.011,39.5,45.0,44.4,Rain,S.C.G.,2018-08-04,-33.8917,151.2247
11.1,13.7,7.0,3.937,45.6,74.2,74.9,"Rain, Partially cloudy",M.C.G.,2012-04-09,-37.82,144.9834
12.9,14.2,11.9,4.186,9.3,31.7,95.1,"Rain, Overcast",M.C.G.,2014-06-01,-37.82,144.9834
16.8,22.6,11.4,0.0,26.1,56.2,42.9,Clear,M.C.G.,2018-09-14,-37.82,144.9834
14.7,19.9,11.0,0.0,42.0,54.0,46.3,Clear,S.C.G.,2018-06-15,-33.8917,151.2247
14.3,17.8,11.1,0.0,35.1,60.1,64.5,Partially cloudy,M.C.G.,2015-06-08,-37.82,144.9834
17.1,22.7,12.7,0.0,20.4,37.1,61.7,Partially cloudy,Adelaide Oval,2023-03-25,-34.9156,138.5961
11.1,14.8,8.0,0.0,23.8,0.0,84.6,Partially cloudy,GMHBA Stadium,2012-05-05,-38.1581,144.3547
11.8,15.6,8.6,0.012,11.2,34.9,82.7,"Rain, Partially cloudy",M.C.G.,2017-06-12,-37.82,144.9834
11.4,19.2,2.5,0.0,11.0,18.0,59.0,Partially cloudy,Carrara,2020-07-05,-28.0067,153.3667
15.5,17.3,12.8,1.67,15.4,36.4,91.5,"Rain, Partially cloudy",Carrara,2022-08-13,-28.0067,153.3667
10.6,15.2,7.6,0.195,14.9,23.4,83.9,"Rain, Partially cloudy",M.C.G.,2022-08-13,-37.82,144.9834
18.5,25.1,10.2,0.0,21.5,0.0,70.4,Clear,Subiaco,2012-04-14,-31.9444,115.8308
12.7,14.1,11.0,0.0,27.7,61.6,63.0,Partially cloudy,M.C.G.,2023-07-14,-37.82,144.9834
16.9,19.9,13.7,0.199,16.3,29.2,72.6,"Rain, Overcast",S.C.G.,2015-05-29,-33.8917,151.2247
12.9,20.9,6.8,0.002,13.0,26.3,74.4,"Rain, Partially cloudy",UNSW Canberra Oval,2015-04-11,-35.3178,149.1347
14.7,17.6,10.6,0.003,16.5,33.1,76.4,"Rain, Partially cloudy",M.C.G.,2018-04-29,-37.82,144.9834
20.3,24.3,16.6,0.002,18.5,53.3,67.7,"Rain, Partially cloudy",M.C.G.,2022-04-09,-37.82,144.9834
15.3,22.1,8.2,0.0,39.7,34.2,50.4,Partially cloudy,S.C.G.,2015-08-01,-33.8917,151.2247
15.5,21.0,9.9,0.006,13.0,24.1,77.2,"Rain, Partially cloudy",Adelaide Oval,2023-04-22,-34.9156,138.5961
18.0,22.0,15.1,0.09,40.4,0.0,50.9,"Rain, Partially cloudy",M.C.G.,2013-05-12,-37.82,144.9834
16.9,25.7,10.6,0.0,14.1,18.4,72.1,Partially cloudy,Manuka Oval,2019-04-20,-35.3178,149.1347
11.4,16.0,8.1,2.611,31.1,59.0,80.8,"Rain, Partially cloudy",Kardinia Park,2021-07-02,-38.1581,144.3547
16.2,22.0,11.3,0.0,36.9,59.4,56.2,Clear,M.C.G.,2021-08-22,-37.82,144.9834
10.2,14.1,7.9,5.805,24.5,51.5,63.8,"Rain, Partially cloudy",Docklands,2015-08-02,-37.8165,144.9475
21.7,26.3,16.0,0.032,36.6,42.8,75.9,"Rain, Partially cloudy",Carrara,2019-04-27,-28.0067,153.3667
11.4,15.1,8.4,1.68,24.1,36.4,89.1,"Rain, Partially cloudy",Adelaide Oval,2015-05-30,-34.9156,138.5961
11.6,13.6,10.1,0.404,11.4,39.2,76.6,"Rain, Overcast",M.C.G.,2019-08-03,-37.82,144.9834
12.4,20.0,7.8,0.013,38.9,53.6,81.8,"Rain, Partially cloudy",Mars Stadium,2018-05-05,-37.5622,143.8503
9.9,11.4,6.7,3.859,19.3,32.4,83.6,"Rain, Partially cloudy",Adelaide Oval,2024-06-15,-34.9156,138.5961
15.2,22.9,8.8,0.198,29.2,0.0,68.7,Rain,GMHBA Stadium,2013-08-31,-38.1581,144.3547
8.4,13.0,5.2,12.284,57.6,77.8,89.7,"Rain, Partially cloudy",Mars Stadium,2018-07-29,-37.5622,143.8503
19.2,27.3,11.3,0.134,32.6,0.0,68.5,"Rain, Partially cloudy",M.C.G.,2012-03-30,-37.82,144.9834
9.3,12.2,7.1,0.274,17.3,38.9,88.0,"Rain, Overcast",Docklands,2014-07-19,-37.8165,144.9475
13.4,18.2,10.6,0.0,18.6,42.8,57.3,Partially cloudy,Docklands,2016-08-28,-37.8165,144.9475
13.5,17.3,9.1,0.88,15.7,43.9,70.5,"Rain, Overcast",Docklands,2023-08-19,-37.8165,144.9475
18.7,24.8,11.8,15.1,42.1,53.3,73.7,"Rain, Partially cloudy",M.C.G.,2024-04-01,-37.82,144.9834
15.7,20.2,12.9,8.532,31.3,65.2,69.7,"Rain, Partially cloudy",Adelaide Oval,2024-05-30,-34.9156,138.5961
16.4,19.2,13.0,6.124,25.4,0.0,82.1,"Rain, Partially cloudy",Subiaco,2012-05-06,-31.9444,115.8308
9.3,13.4,5.4,0.277,14.3,25.6,86.8,"Rain, Partially cloudy",Adelaide Oval,2020-07-20,-34.9156,138.5961
15.8,18.4,12.6,0.069,16.2,26.6,74.4,"Rain, Partially cloudy",Carrara,2020-07-23,-28.0067,153.3667
13.9,21.0,7.9,0.0,16.9,22.7,77.2,Clear,Sydney Showground,2018-05-26,-33.8447,151.0697
12.4,15.5,10.6,0.97,34.7,59.4,81.6,"Rain, Partially cloudy",Kardinia Park,2023-07-09,-38.1581,144.3547
14.5,22.1,7.2,0.004,13.8,31.3,62.7,"Rain, Partially cloudy",Perth Stadium,2025-04-25,-31.9512,115.8891
22.7,29.4,15.8,0.0,21.5,37.8,54.8,Clear,S.C.G.,2025-04-20,-33.8917,151.2247
11.9,14.9,9.3,0.006,16.2,36.0,91.5,"Rain, Partially cloudy",Docklands,2024-06-07,-37.8165,144.9475
13.0,17.8,8.8,0.0,12.7,25.2,78.1,Partially cloudy,M.C.G.,2023-05-12,-37.82,144.9834
16.1,23.2,10.3,0.0,25.9,36.7,74.4,Partially cloudy,M.C.G.,2015-04-11,-37.82,144.9834
10.5,15.0,7.2,0.623,18.4,0.0,84.6,"Rain, Partially cloudy",Football Park,2012-08-19,-34.88,138.4964
11.5,18.1,5.4,0.026,17.1,27.4,81.0,"Rain, Partially cloudy",Perth Stadium,2019-07-12,-31.9512,115.8891
23.6,25.0,22.6,64.702,13.0,45.0,94.2,"Rain, Partially cloudy",Gabba,2025-03-29,-27.4858,153.0381
11.1,13.6,9.4,0.004,12.7,25.6,75.2,"Rain, Partially cloudy",M.C.G.,2015-09-05,-37.82,144.9834
8.4,11.3,6.9,1.536,21.4,66.2,69.0,"Rain, Partially cloudy",Marvel Stadium,2019-07-13,-37.8165,144.9475
18.5,23.0,14.7,0.084,24.4,46.1,65.4,"Rain, Partially cloudy",Adelaide Oval,2020-09-19,-34.9156,138.5961
21.4,26.5,16.7,0.0,24.2,47.2,63.0,Partially cloudy,M.C.G.,2022-04-10,-37.82,144.9834
11.7,23.3,1.8,0.0,11.2,17.3,30.8,Clear,Traeger Park,2022-07-17,-23.7,133.8667
13.6,14.8,12.7,4.684,13.5,39.6,92.9,"Rain, Overcast",Docklands,2016-06-17,-37.8165,144.9475
12.8,21.0,7.1,0.0,11.8,27.7,72.6,Clear,S.C.G.,2023-07-13,-33.8917,151.2247
17.5,19.0,15.6,25.947,33.7,36.0,90.9,"Rain, Overcast",Stadium Australia,2015-04-04,-33.8475,151.0633
9.5,16.4,3.4,0.147,13.0,16.2,85.4,"Rain, Partially cloudy",Docklands,2014-05-30,-37.8165,144.9475
18.1,22.1,13.6,0.0,20.7,58.3,52.6,Partially cloudy,M.C.G.,2023-09-15,-37.82,144.9834
12.4,16.1,9.6,0.143,17.4,36.0,79.2,"Rain, Partially cloudy",Docklands,2015-06-06,-37.8165,144.9475
22.7,30.7,19.6,2.018,27.4,60.8,65.4,"Rain, Partially cloudy",Marvel Stadium,2019-03-23,-37.8165,144.9475
18.4,23.1,13.6,0.198,14.2,20.9,83.5,"Rain, Partially cloudy",Gabba,2020-06-13,-27.4858,153.0381
10.1,13.5,7.9,1.531,11.4,36.7,87.7,"Rain, Partially cloudy",M.C.G.,2024-07-13,-37.82,144.9834
23.3,28.3,18.9,4.091,25.3,32.0,76.5,"Rain, Partially cloudy",Carrara,2016-03-26,-28.0067,153.3667
18.5,22.7,15.0,1.79,18.4,42.1,81.2,"Rain, Partially cloudy",Gabba,2015-05-17,-27.4858,153.0381
10.2,14.1,7.8,0.808,24.3,62.3,70.7,"Rain, Partially cloudy",M.C.G.,2021-07-24,-37.82,144.9834
17.8,21.6,14.5,0.006,9.6,20.9,83.4,"Rain, Partially cloudy",M.C.G.,2017-04-23,-37.82,144.9834
17.6,23.0,10.9,0.0,31.8,46.4,39.9,Clear,Gabba,2016-05-28,-27.4858,153.0381
11.3,13.7,9.5,2.053,22.4,59.0,70.2,"Rain, Partially cloudy",M.C.G.,2017-07-28,-37.82,144.9834
11.1,12.4,9.5,0.203,12.1,22.0,76.8,"Rain, Overcast",Marvel Stadium,2019-08-02,-37.8165,144.9475
19.7,25.5,14.8,0.0,23.9,40.7,61.2,Clear,Gabba,2017-04-29,-27.4858,153.0381
13.3,15.7,11.3,1.674,15.5,36.4,81.3,"Rain, Partially cloudy",Marvel Stadium,2019-05-05,-37.8165,144.9475
14.8,17.3,12.3,9.519,18.3,61.9,78.9,"Rain, Partially cloudy",M.C.G.,2023-04-08,-37.82,144.9834
15.7,21.2,11.1,1.802,31.1,40.7,69.5,"Rain, Partially cloudy",S.C.G.,2020-06-14,-33.8917,151.2247
11.6,16.5,7.9,0.015,19.9,22.7,73.4,Rain,Bellerive Oval,2025-05-11,-42.8775,147.3764
12.4,20.8,6.2,0.006,11.0,21.2,72.9,"Rain, Partially cloudy",Docklands,2025-05-02,-37.8165,144.9475
9.9,13.1,5.8,4.465,16.6,46.8,81.3,"Rain, Partially cloudy",M.C.G.,2016-05-28,-37.82,144.9834
