game_id,year,round,roundname,date,localtime,venue,home_team,away_team,home_score,away_score,home_goals,home_behinds,away_goals,away_behinds,winner,is_final,is_grand_final
35758,2024,7,Round 7,2024-04-27 13:45:00,2024-04-27 13:45:00,Bellerive Oval,North Melbourne,Adelaide,81,138,12,9,20,18,Adelaide,0,0
35759,2024,7,Round 7,2024-04-27 16:35:00,2024-04-27 16:35:00,M.C.G.,Geelong,Carlton,118,105,18,10,15,15,Geelong,0,0
35760,2024,7,Round 7,2024-04-27 19:40:00,2024-04-27 17:40:00,Perth Stadium,Fremantle,Western Bulldogs,95,71,14,11,10,11,Fremantle,0,0
35761,2024,7,Round 7,2024-04-28 13:00:00,2024-04-28 13:00:00,Carrara,Gold Coast,West Coast,112,75,17,10,12,3,Gold Coast,0,0
35762,2024,7,Round 7,2024-04-28 16:00:00,2024-04-28 16:00:00,M.C.G.,Hawthorn,Sydney,42,118,5,12,18,10,Sydney,0,0
35763,2024,8,Round 8,2024-05-02 19:30:00,2024-05-02 19:00:00,Adelaide Oval,Adelaide,Port Adelaide,78,48,12,6,5,18,Adelaide,0,0
35764,2024,8,Round 8,2024-05-03 19:40:00,2024-05-03 19:40:00,M.C.G.,Carlton,Collingwood,79,85,12,7,12,13,Collingwood,0,0
35765,2024,8,Round 8,2024-05-04 13:45:00,2024-05-04 13:45:00,S.C.G.,Sydney,Greater Western Sydney,98,69,14,14,10,9,Sydney,0,0
35766,2024,8,Round 8,2024-05-04 16:35:00,2024-05-04 16:35:00,Docklands,St Kilda,North Melbourne,103,65,15,13,10,5,St Kilda,0,0
35767,2024,8,Round 8,2024-05-04 19:30:00,2024-05-04 19:30:00,M.C.G.,Melbourne,Geelong,74,66,10,14,9,12,Melbourne,0,0
35768,2024,8,Round 8,2024-05-04 20:10:00,2024-05-04 18:10:00,Perth Stadium,West Coast,Essendon,71,77,11,5,11,11,Essendon,0,0
35769,2024,8,Round 8,2024-05-05 13:00:00,2024-05-05 13:00:00,M.C.G.,Richmond,Fremantle,49,103,6,13,15,13,Fremantle,0,0
35770,2024,8,Round 8,2024-05-05 16:00:00,2024-05-05 16:00:00,Docklands,Western Bulldogs,Hawthorn,91,98,14,7,14,14,Hawthorn,0,0
35771,2024,8,Round 8,2024-05-05 19:10:00,2024-05-05 19:10:00,Gabba,Brisbane Lions,Gold Coast,79,45,10,19,6,9,Brisbane Lions,0,0
35772,2024,9,Round 9,2024-05-09 19:30:00,2024-05-09 19:30:00,M.C.G.,Carlton,Melbourne,77,76,12,5,11,10,Carlton,0,0
35773,2024,9,Round 9,2024-05-10 19:10:00,2024-05-10 19:10:00,Kardinia Park,Geelong,Port Adelaide,95,101,14,11,15,11,Port Adelaide,0,0
35774,2024,9,Round 9,2024-05-10 20:30:00,2024-05-10 18:30:00,Perth Stadium,Fremantle,Sydney,39,87,4,15,13,9,Sydney,0,0
35775,2024,9,Round 9,2024-05-11 13:45:00,2024-05-11 13:45:00,York Park,Hawthorn,St Kilda,58,53,8,10,7,11,Hawthorn,0,0
35776,2024,9,Round 9,2024-05-11 16:35:00,2024-05-11 16:35:00,Docklands,Essendon,Greater Western Sydney,82,62,12,10,9,8,Essendon,0,0
35778,2024,9,Round 9,2024-05-11 19:30:00,2024-05-11 19:00:00,Marrara Oval,Gold Coast,North Melbourne,120,52,17,18,7,10,Gold Coast,0,0
35777,2024,9,Round 9,2024-05-11 19:30:00,2024-05-11 19:30:00,M.C.G.,Richmond,Western Bulldogs,42,133,6,6,19,19,Western Bulldogs,0,0
35779,2024,9,Round 9,2024-05-12 13:00:00,2024-05-12 13:00:00,Docklands,Collingwood,West Coast,103,37,15,13,5,7,Collingwood,0,0
35780,2024,9,Round 9,2024-05-12 16:00:00,2024-05-12 15:30:00,Adelaide Oval,Adelaide,Brisbane Lions,90,90,13,12,13,12,,0,0
35781,2024,10,Round 10,2024-05-16 19:30:00,2024-05-16 19:00:00,Marrara Oval,Gold Coast,Geelong,164,100,26,8,15,10,Gold Coast,0,0
35782,2024,10,Round 10,2024-05-17 19:40:00,2024-05-17 19:40:00,S.C.G.,Sydney,Carlton,117,65,17,15,9,11,Sydney,0,0
35783,2024,10,Round 10,2024-05-18 13:45:00,2024-05-18 13:45:00,M.C.G.,Collingwood,Adelaide,78,74,12,6,11,8,Collingwood,0,0
35784,2024,10,Round 10,2024-05-18 16:35:00,2024-05-18 16:35:00,Sydney Showground,Greater Western Sydney,Western Bulldogs,43,70,6,7,8,22,Western Bulldogs,0,0
35786,2024,10,Round 10,2024-05-18 19:30:00,2024-05-18 19:30:00,Gabba,Brisbane Lions,Richmond,163,44,26,7,6,8,Brisbane Lions,0,0
35785,2024,10,Round 10,2024-05-18 19:30:00,2024-05-18 19:30:00,Docklands,St Kilda,Fremantle,55,72,8,7,9,18,Fremantle,0,0
35787,2024,10,Round 10,2024-05-19 13:10:00,2024-05-19 13:10:00,Docklands,Essendon,North Melbourne,106,66,16,10,10,6,Essendon,0,0
35788,2024,10,Round 10,2024-05-19 15:20:00,2024-05-19 14:50:00,Adelaide Oval,Port Adelaide,Hawthorn,80,79,11,14,12,7,Port Adelaide,0,0
35789,2024,10,Round 10,2024-05-19 18:20:00,2024-05-19 16:20:00,Perth Stadium,West Coast,Melbourne,105,70,16,9,10,10,West Coast,0,0
35790,2024,11,Round 11,2024-05-23 19:30:00,2024-05-23 19:30:00,Docklands,Western Bulldogs,Sydney,88,102,12,16,16,6,Sydney,0,0
35791,2024,11,Round 11,2024-05-24 20:10:00,2024-05-24 18:10:00,Perth Stadium,Fremantle,Collingwood,75,75,11,9,10,15,,0,0
35793,2024,11,Round 11,2024-05-25 13:45:00,2024-05-25 13:45:00,Docklands,Carlton,Gold Coast,102,73,15,12,11,7,Carlton,0,0
35792,2024,11,Round 11,2024-05-25 13:45:00,2024-05-25 13:45:00,Bellerive Oval,North Melbourne,Port Adelaide,48,107,7,6,16,11,Port Adelaide,0,0
35794,2024,11,Round 11,2024-05-25 16:35:00,2024-05-25 16:35:00,Kardinia Park,Geelong,Greater Western Sydney,74,78,11,8,11,12,Greater Western Sydney,0,0
35795,2024,11,Round 11,2024-05-25 19:40:00,2024-05-25 19:40:00,M.C.G.,Richmond,Essendon,74,86,10,14,12,14,Essendon,0,0
35796,2024,11,Round 11,2024-05-26 13:10:00,2024-05-26 13:10:00,Docklands,Hawthorn,Brisbane Lions,100,75,15,10,10,15,Hawthorn,0,0
35797,2024,11,Round 11,2024-05-26 15:20:00,2024-05-26 15:20:00,M.C.G.,Melbourne,St Kilda,100,62,14,16,9,8,Melbourne,0,0
35798,2024,11,Round 11,2024-05-26 16:40:00,2024-05-26 16:10:00,Adelaide Oval,Adelaide,West Coast,137,38,21,11,5,8,Adelaide,0,0
35799,2024,12,Round 12,2024-05-30 19:30:00,2024-05-30 19:00:00,Adelaide Oval,Port Adelaide,Carlton,71,107,10,11,16,11,Carlton,0,0
35800,2024,12,Round 12,2024-05-31 19:40:00,2024-05-31 19:40:00,Docklands,Collingwood,Western Bulldogs,82,100,12,10,15,10,Western Bulldogs,0,0
35801,2024,12,Round 12,2024-06-01 13:45:00,2024-06-01 13:45:00,M.C.G.,Hawthorn,Adelaide,107,80,16,11,12,8,Hawthorn,0,0
35802,2024,12,Round 12,2024-06-01 16:35:00,2024-06-01 14:35:00,Perth Stadium,West Coast,St Kilda,68,82,10,8,12,10,St Kilda,0,0
35803,2024,12,Round 12,2024-06-01 19:30:00,2024-06-01 19:30:00,Kardinia Park,Geelong,Richmond,99,69,15,9,10,9,Geelong,0,0
35804,2024,12,Round 12,2024-06-02 13:00:00,2024-06-02 12:30:00,Traeger Park,Melbourne,Fremantle,49,141,7,7,22,9,Fremantle,0,0
35805,2024,12,Round 12,2024-06-02 16:00:00,2024-06-02 16:00:00,Carrara,Gold Coast,Essendon,91,80,14,7,11,14,Gold Coast,0,0
35806,2024,13,Round 13,2024-06-06 19:30:00,2024-06-06 19:00:00,Adelaide Oval,Adelaide,Richmond,71,79,10,11,12,7,Richmond,0,0
35807,2024,13,Round 13,2024-06-07 19:40:00,2024-06-07 19:40:00,Docklands,Western Bulldogs,Brisbane Lions,71,114,10,11,17,12,Brisbane Lions,0,0
35808,2024,13,Round 13,2024-06-08 13:45:00,2024-06-08 13:45:00,York Park,Hawthorn,Greater Western Sydney,85,79,12,13,12,7,Hawthorn,0,0
35809,2024,13,Round 13,2024-06-08 16:35:00,2024-06-08 14:35:00,Perth Stadium,West Coast,North Melbourne,65,74,8,17,11,8,North Melbourne,0,0
35810,2024,13,Round 13,2024-06-08 19:30:00,2024-06-08 19:30:00,Docklands,St Kilda,Gold Coast,51,48,7,9,7,6,St Kilda,0,0
35811,2024,13,Round 13,2024-06-09 15:20:00,2024-06-09 15:20:00,S.C.G.,Sydney,Geelong,112,82,16,16,12,10,Sydney,0,0
35812,2024,13,Round 13,2024-06-09 19:20:00,2024-06-09 19:20:00,M.C.G.,Essendon,Carlton,70,96,9,16,15,6,Carlton,0,0
35813,2024,13,Round 13,2024-06-10 15:20:00,2024-06-10 15:20:00,M.C.G.,Collingwood,Melbourne,89,51,14,5,6,15,Collingwood,0,0
35814,2024,14,Round 14,2024-06-14 19:40:00,2024-06-14 19:40:00,Gabba,Brisbane Lions,St Kilda,126,106,19,12,16,10,Brisbane Lions,0,0
35815,2024,14,Round 14,2024-06-15 13:45:00,2024-06-15 13:45:00,Docklands,Western Bulldogs,Fremantle,149,82,23,11,12,10,Western Bulldogs,0,0
35816,2024,14,Round 14,2024-06-15 16:35:00,2024-06-15 16:35:00,M.C.G.,Richmond,Hawthorn,49,97,6,13,14,13,Hawthorn,0,0
35817,2024,14,Round 14,2024-06-15 19:30:00,2024-06-15 19:00:00,Adelaide Oval,Adelaide,Sydney,67,109,10,7,16,13,Sydney,0,0
35818,2024,14,Round 14,2024-06-16 13:00:00,2024-06-16 13:00:00,Docklands,North Melbourne,Collingwood,118,119,19,4,18,11,Collingwood,0,0
35819,2024,14,Round 14,2024-06-16 16:00:00,2024-06-16 16:00:00,Sydney Showground,Greater Western Sydney,Port Adelaide,73,51,9,19,6,15,Greater Western Sydney,0,0
35820,2024,15,Round 15,2024-06-21 19:40:00,2024-06-21 19:40:00,M.C.G.,Carlton,Geelong,138,75,21,12,11,9,Carlton,0,0
35821,2024,15,Round 15,2024-06-22 13:45:00,2024-06-22 13:15:00,Adelaide Oval,Port Adelaide,Brisbane Lions,73,152,10,13,23,14,Brisbane Lions,0,0
35822,2024,15,Round 15,2024-06-22 16:35:00,2024-06-22 16:35:00,Sydney Showground,Greater Western Sydney,Sydney,75,102,11,9,15,12,Sydney,0,0
35823,2024,15,Round 15,2024-06-22 19:30:00,2024-06-22 19:30:00,M.C.G.,Melbourne,North Melbourne,70,67,11,4,10,7,Melbourne,0,0
35824,2024,15,Round 15,2024-06-23 13:00:00,2024-06-23 13:00:00,Docklands,Essendon,West Coast,122,92,19,8,13,14,Essendon,0,0
35825,2024,15,Round 15,2024-06-23 16:00:00,2024-06-23 14:00:00,Perth Stadium,Fremantle,Gold Coast,85,65,12,13,10,5,Fremantle,0,0
35826,2024,16,Round 16,2024-06-28 19:40:00,2024-06-28 19:40:00,Gabba,Brisbane Lions,Melbourne,86,81,11,20,11,15,Brisbane Lions,0,0
35829,2024,16,Round 16,2024-06-29 13:45:00,2024-06-29 13:45:00,Docklands,North Melbourne,Western Bulldogs,60,77,9,6,11,11,Western Bulldogs,0,0
35832,2024,16,Round 16,2024-06-29 13:45:00,2024-06-29 13:45:00,S.C.G.,Sydney,Fremantle,98,99,14,14,15,9,Fremantle,0,0
35828,2024,16,Round 16,2024-06-29 16:35:00,2024-06-29 16:35:00,Carrara,Gold Coast,Collingwood,101,90,14,17,13,12,Gold Coast,0,0
35833,2024,16,Round 16,2024-06-29 19:30:00,2024-06-29 19:00:00,Adelaide Oval,Adelaide,Greater Western Sydney,94,78,13,16,12,6,Adelaide,0,0
35827,2024,16,Round 16,2024-06-29 19:30:00,2024-06-29 19:30:00,M.C.G.,Geelong,Essendon,105,60,16,9,9,6,Geelong,0,0
35831,2024,16,Round 16,2024-06-30 13:10:00,2024-06-30 13:10:00,Docklands,St Kilda,Port Adelaide,60,62,8,12,8,14,Port Adelaide,0,0
35830,2024,16,Round 16,2024-06-30 15:20:00,2024-06-30 15:20:00,M.C.G.,Richmond,Carlton,70,131,10,10,20,11,Carlton,0,0
35834,2024,16,Round 16,2024-06-30 16:40:00,2024-06-30 14:40:00,Perth Stadium,West Coast,Hawthorn,33,94,4,9,14,10,Hawthorn,0,0
35836,2024,17,Round 17,2024-07-05 19:40:00,2024-07-05 19:40:00,M.C.G.,Collingwood,Essendon,80,92,12,8,13,14,Essendon,0,0
35840,2024,17,Round 17,2024-07-06 13:45:00,2024-07-06 13:45:00,Docklands,North Melbourne,Gold Coast,87,83,13,9,12,11,North Melbourne,0,0
35842,2024,17,Round 17,2024-07-06 13:45:00,2024-07-06 13:15:00,Adelaide Oval,Port Adelaide,Western Bulldogs,102,54,15,12,8,6,Port Adelaide,0,0
35837,2024,17,Round 17,2024-07-06 16:35:00,2024-07-06 16:35:00,Kardinia Park,Geelong,Hawthorn,110,59,16,14,9,5,Geelong,0,0
35838,2024,17,Round 17,2024-07-06 19:30:00,2024-07-06 19:30:00,Sydney Showground,Greater Western Sydney,Carlton,116,104,18,8,16,8,Greater Western Sydney,0,0
35843,2024,17,Round 17,2024-07-06 20:10:00,2024-07-06 18:10:00,Perth Stadium,Fremantle,Richmond,105,54,16,9,7,12,Fremantle,0,0
35839,2024,17,Round 17,2024-07-07 13:10:00,2024-07-07 13:10:00,M.C.G.,Melbourne,West Coast,112,58,17,10,8,10,Melbourne,0,0
35841,2024,17,Round 17,2024-07-07 15:20:00,2024-07-07 15:20:00,Docklands,St Kilda,Sydney,84,82,13,6,11,16,St Kilda,0,0
35835,2024,17,Round 17,2024-07-07 16:10:00,2024-07-07 16:10:00,Gabba,Brisbane Lions,Adelaide,97,86,14,13,13,8,Brisbane Lions,0,0
35844,2024,18,Round 18,2024-07-12 19:40:00,2024-07-12 19:40:00,M.C.G.,Collingwood,Geelong,71,91,10,11,13,13,Geelong,0,0
35846,2024,18,Round 18,2024-07-13 13:45:00,2024-07-13 13:45:00,York Park,Hawthorn,Fremantle,87,74,13,9,10,14,Hawthorn,0,0
35849,2024,18,Round 18,2024-07-13 13:45:00,2024-07-13 13:45:00,S.C.G.,Sydney,North Melbourne,138,59,20,18,9,5,Sydney,0,0
35850,2024,18,Round 18,2024-07-13 16:35:00,2024-07-13 16:35:00,Docklands,Western Bulldogs,Carlton,100,86,14,16,12,14,Western Bulldogs,0,0
35851,2024,18,Round 18,2024-07-13 19:30:00,2024-07-13 19:00:00,Adelaide Oval,Adelaide,St Kilda,71,39,10,11,5,9,Adelaide,0,0
35847,2024,18,Round 18,2024-07-13 19:30:00,2024-07-13 19:30:00,M.C.G.,Melbourne,Essendon,84,67,13,6,10,7,Melbourne,0,0
35845,2024,18,Round 18,2024-07-14 13:10:00,2024-07-14 13:10:00,Carrara,Gold Coast,Port Adelaide,96,82,14,12,12,10,Gold Coast,0,0
35848,2024,18,Round 18,2024-07-14 15:20:00,2024-07-14 15:20:00,M.C.G.,Richmond,Greater Western Sydney,84,108,12,12,17,6,Greater Western Sydney,0,0
35852,2024,18,Round 18,2024-07-14 16:40:00,2024-07-14 14:40:00,Perth Stadium,West Coast,Brisbane Lions,93,106,14,9,16,10,Brisbane Lions,0,0
35855,2024,19,Round 19,2024-07-19 19:40:00,2024-07-19 19:40:00,Docklands,Essendon,Adelaide,113,115,17,11,17,13,Adelaide,0,0
35857,2024,19,Round 19,2024-07-20 13:45:00,2024-07-20 13:45:00,Sydney Showground,Greater Western Sydney,Gold Coast,89,50,14,5,6,14,Greater Western Sydney,0,0
35859,2024,19,Round 19,2024-07-20 13:45:00,2024-07-20 13:45:00,Docklands,St Kilda,West Coast,113,41,17,11,6,5,St Kilda,0,0
35858,2024,19,Round 19,2024-07-20 16:35:00,2024-07-20 16:35:00,M.C.G.,Hawthorn,Collingwood,133,67,20,13,9,13,Hawthorn,0,0
35856,2024,19,Round 19,2024-07-20 19:30:00,2024-07-20 19:30:00,Kardinia Park,Geelong,Western Bulldogs,48,95,7,6,13,17,Western Bulldogs,0,0
35860,2024,19,Round 19,2024-07-20 19:30:00,2024-07-20 19:00:00,Adelaide Oval,Port Adelaide,Richmond,116,75,16,20,11,9,Port Adelaide,0,0
35853,2024,19,Round 19,2024-07-21 13:10:00,2024-07-21 13:10:00,Gabba,Brisbane Lions,Sydney,79,77,11,13,11,11,Brisbane Lions,0,0
35861,2024,19,Round 19,2024-07-21 15:20:00,2024-07-21 13:20:00,Perth Stadium,Fremantle,Melbourne,116,66,17,14,10,6,Fremantle,0,0
35854,2024,19,Round 19,2024-07-21 16:40:00,2024-07-21 16:40:00,Docklands,Carlton,North Melbourne,107,88,16,11,14,4,Carlton,0,0
35862,2024,20,Round 20,2024-07-26 19:40:00,2024-07-26 19:40:00,Docklands,Carlton,Port Adelaide,65,79,9,11,11,13,Port Adelaide,0,0
35866,2024,20,Round 20,2024-07-27 13:45:00,2024-07-27 13:45:00,Bellerive Oval,North Melbourne,Geelong,66,106,10,6,16,10,Geelong,0,0
35864,2024,20,Round 20,2024-07-27 16:35:00,2024-07-27 16:35:00,Carrara,Gold Coast,Brisbane Lions,65,93,9,11,13,15,Brisbane Lions,0,0
35867,2024,20,Round 20,2024-07-27 16:35:00,2024-07-27 16:35:00,Docklands,St Kilda,Essendon,108,55,17,6,8,7,St Kilda,0,0
35865,2024,20,Round 20,2024-07-27 19:30:00,2024-07-27 19:30:00,M.C.G.,Melbourne,Greater Western Sydney,83,85,12,11,13,7,Greater Western Sydney,0,0
35870,2024,20,Round 20,2024-07-27 20:10:00,2024-07-27 18:10:00,Perth Stadium,Fremantle,West Coast,110,75,17,8,11,9,Fremantle,0,0
35863,2024,20,Round 20,2024-07-28 13:10:00,2024-07-28 13:10:00,M.C.G.,Collingwood,Richmond,93,67,14,9,9,13,Collingwood,0,0
35868,2024,20,Round 20,2024-07-28 15:20:00,2024-07-28 15:20:00,S.C.G.,Sydney,Western Bulldogs,48,87,7,6,12,15,Western Bulldogs,0,0
35869,2024,20,Round 20,2024-07-28 16:10:00,2024-07-28 15:40:00,Adelaide Oval,Adelaide,Hawthorn,58,124,8,10,19,10,Hawthorn,0,0
35877,2024,21,Round 21,2024-08-02 19:15:00,2024-08-02 19:15:00,Docklands,Western Bulldogs,Melbourne,110,59,15,20,9,5,Western Bulldogs,0,0
35879,2024,21,Round 21,2024-08-02 20:30:00,2024-08-02 18:30:00,Perth Stadium,West Coast,Gold Coast,97,87,15,7,13,9,West Coast,0,0
35875,2024,21,Round 21,2024-08-03 13:45:00,2024-08-03 13:45:00,Docklands,North Melbourne,Richmond,90,77,14,6,10,17,North Melbourne,0,0
35873,2024,21,Round 21,2024-08-03 16:35:00,2024-08-03 16:35:00,Kardinia Park,Geelong,Adelaide,90,85,13,12,13,7,Geelong,0,0
35871,2024,21,Round 21,2024-08-03 19:30:00,2024-08-03 19:30:00,M.C.G.,Collingwood,Carlton,84,81,12,12,11,15,Collingwood,0,0
35878,2024,21,Round 21,2024-08-03 19:30:00,2024-08-03 19:00:00,Adelaide Oval,Port Adelaide,Sydney,148,36,22,16,5,6,Port Adelaide,0,0
35874,2024,21,Round 21,2024-08-04 13:10:00,2024-08-04 13:10:00,Manuka Oval,Greater Western Sydney,Hawthorn,84,82,12,12,12,10,Greater Western Sydney,0,0
35872,2024,21,Round 21,2024-08-04 15:20:00,2024-08-04 15:20:00,M.C.G.,Essendon,Fremantle,90,89,13,12,14,5,Essendon,0,0
35876,2024,21,Round 21,2024-08-04 16:40:00,2024-08-04 16:40:00,Docklands,St Kilda,Brisbane Lions,39,124,5,9,19,10,Brisbane Lions,0,0
35886,2024,22,Round 22,2024-08-09 19:40:00,2024-08-09 19:40:00,S.C.G.,Sydney,Collingwood,89,86,13,11,12,14,Sydney,0,0
35880,2024,22,Round 22,2024-08-10 13:45:00,2024-08-10 13:45:00,Gabba,Brisbane Lions,Greater Western Sydney,64,82,8,16,13,4,Greater Western Sydney,0,0
35884,2024,22,Round 22,2024-08-10 13:45:00,2024-08-10 13:45:00,Bellerive Oval,North Melbourne,West Coast,97,102,14,13,15,12,West Coast,0,0
35888,2024,22,Round 22,2024-08-10 16:35:00,2024-08-10 14:35:00,Perth Stadium,Fremantle,Geelong,62,73,9,8,10,13,Geelong,0,0
35882,2024,22,Round 22,2024-08-10 19:30:00,2024-08-10 19:30:00,Docklands,Essendon,Gold Coast,86,87,12,14,13,9,Gold Coast,0,0
35883,2024,22,Round 22,2024-08-10 19:30:00,2024-08-10 19:30:00,M.C.G.,Melbourne,Port Adelaide,51,53,7,9,7,11,Port Adelaide,0,0
35881,2024,22,Round 22,2024-08-11 13:10:00,2024-08-11 13:10:00,M.C.G.,Carlton,Hawthorn,38,112,5,8,16,16,Hawthorn,0,0
35885,2024,22,Round 22,2024-08-11 15:20:00,2024-08-11 15:20:00,Docklands,Richmond,St Kilda,51,99,7,9,15,9,St Kilda,0,0
35887,2024,22,Round 22,2024-08-11 16:10:00,2024-08-11 15:40:00,Adelaide Oval,Adelaide,Western Bulldogs,111,72,17,9,9,18,Adelaide,0,0
35890,2024,23,Round 23,2024-08-16 19:40:00,2024-08-16 19:40:00,Docklands,Essendon,Sydney,59,98,8,11,15,8,Sydney,0,0
35891,2024,23,Round 23,2024-08-17 13:45:00,2024-08-17 13:45:00,Carrara,Gold Coast,Melbourne,63,117,9,9,18,9,Melbourne,0,0
35892,2024,23,Round 23,2024-08-17 13:45:00,2024-08-17 13:45:00,Sydney Showground,Greater Western Sydney,Fremantle,101,92,15,11,14,8,Greater Western Sydney,0,0
35889,2024,23,Round 23,2024-08-17 16:35:00,2024-08-17 16:35:00,M.C.G.,Collingwood,Brisbane Lions,79,78,11,13,11,12,Collingwood,0,0
35896,2024,23,Round 23,2024-08-17 19:30:00,2024-08-17 19:00:00,Adelaide Oval,Port Adelaide,Adelaide,80,58,11,14,8,10,Port Adelaide,0,0
35894,2024,23,Round 23,2024-08-17 19:30:00,2024-08-17 19:30:00,Docklands,St Kilda,Geelong,107,89,16,11,14,5,St Kilda,0,0
35895,2024,23,Round 23,2024-08-18 13:10:00,2024-08-18 13:10:00,Docklands,Western Bulldogs,North Melbourne,138,42,20,18,6,6,Western Bulldogs,0,0
35893,2024,23,Round 23,2024-08-18 15:20:00,2024-08-18 15:20:00,M.C.G.,Hawthorn,Richmond,131,68,19,17,10,8,Hawthorn,0,0
35897,2024,23,Round 23,2024-08-18 16:40:00,2024-08-18 14:40:00,Perth Stadium,West Coast,Carlton,34,99,4,10,14,15,Carlton,0,0
35902,2024,24,Round 24,2024-08-23 19:40:00,2024-08-23 19:40:00,M.C.G.,Melbourne,Collingwood,57,103,8,9,15,13,Collingwood,0,0
35900,2024,24,Round 24,2024-08-24 13:45:00,2024-08-24 13:45:00,Kardinia Park,Geelong,West Coast,168,75,26,12,11,9,Geelong,0,0
35903,2024,24,Round 24,2024-08-24 14:10:00,2024-08-24 14:10:00,M.C.G.,Richmond,Gold Coast,66,94,10,6,14,10,Gold Coast,0,0
35901,2024,24,Round 24,2024-08-24 16:35:00,2024-08-24 16:35:00,York Park,Hawthorn,North Melbourne,170,46,26,14,7,4,Hawthorn,0,0
35898,2024,24,Round 24,2024-08-24 19:25:00,2024-08-24 19:25:00,Gabba,Brisbane Lions,Essendon,87,67,11,21,10,7,Brisbane Lions,0,0
35904,2024,24,Round 24,2024-08-24 19:40:00,2024-08-24 19:40:00,S.C.G.,Sydney,Adelaide,121,90,18,13,13,12,Sydney,0,0
35905,2024,24,Round 24,2024-08-25 12:30:00,2024-08-25 12:30:00,Eureka Stadium,Western Bulldogs,Greater Western Sydney,98,61,14,14,9,7,Western Bulldogs,0,0
35899,2024,24,Round 24,2024-08-25 15:20:00,2024-08-25 15:20:00,Docklands,Carlton,St Kilda,74,76,11,8,11,10,St Kilda,0,0
35906,2024,24,Round 24,2024-08-25 18:10:00,2024-08-25 16:10:00,Perth Stadium,Fremantle,Port Adelaide,67,87,9,13,13,9,Port Adelaide,0,0
35910,2024,25,Finals Week 1,2024-09-05 19:40:00,2024-09-05 19:10:00,Adelaide Oval,Port Adelaide,Geelong,54,138,7,12,20,18,Geelong,3,0
35908,2024,25,Finals Week 1,2024-09-06 19:40:00,2024-09-06 19:40:00,M.C.G.,Western Bulldogs,Hawthorn,62,99,9,8,14,15,Hawthorn,2,0
35909,2024,25,Finals Week 1,2024-09-07 15:20:00,2024-09-07 15:20:00,S.C.G.,Sydney,Greater Western Sydney,88,82,13,10,12,10,Sydney,3,0
35907,2024,25,Finals Week 1,2024-09-07 19:30:00,2024-09-07 19:30:00,Gabba,Brisbane Lions,Carlton,99,71,14,15,11,5,Brisbane Lions,2,0
35912,2024,26,Semi-Finals,2024-09-13 19:40:00,2024-09-13 19:10:00,Adelaide Oval,Port Adelaide,Hawthorn,75,72,11,9,11,6,Port Adelaide,4,0
35911,2024,26,Semi-Finals,2024-09-14 19:30:00,2024-09-14 19:30:00,Sydney Showground,Greater Western Sydney,Brisbane Lions,100,105,15,10,15,15,Brisbane Lions,4,0
36462,2024,27,Preliminary Finals,2024-09-20 19:40:00,2024-09-20 19:40:00,S.C.G.,Sydney,Port Adelaide,95,59,14,11,8,11,Sydney,5,0
36463,2024,27,Preliminary Finals,2024-09-21 17:15:00,2024-09-21 17:15:00,M.C.G.,Geelong,Brisbane Lions,85,95,12,13,14,11,Brisbane Lions,5,0
35915,2024,28,Grand Final,2024-09-28 14:30:00,2024-09-28 14:30:00,M.C.G.,Sydney,Brisbane Lions,60,120,9,6,18,12,Brisbane Lions,6,1
37091,2025,0,Opening Round,2025-03-07 19:40:00,2025-03-07 19:40:00,S.C.G.,Sydney,Hawthorn,76,96,11,10,14,12,Hawthorn,0,0
37093,2025,0,Opening Round,2025-03-09 15:20:00,2025-03-09 15:20:00,Sydney Showground,Greater Western Sydney,Collingwood,104,52,15,14,6,16,Greater Western Sydney,0,0
37094,2025,1,Round 1,2025-03-13 19:30:00,2025-03-13 19:30:00,M.C.G.,Richmond,Carlton,82,69,13,4,9,15,Richmond,0,0
37095,2025,1,Round 1,2025-03-14 19:40:00,2025-03-14 19:40:00,M.C.G.,Hawthorn,Essendon,111,85,17,9,12,13,Hawthorn,0,0
37096,2025,1,Round 1,2025-03-15 13:20:00,2025-03-15 13:20:00,Kardinia Park,Geelong,Fremantle,147,69,23,9,10,9,Geelong,0,0
37097,2025,1,Round 1,2025-03-15 16:15:00,2025-03-15 16:15:00,S.C.G.,Sydney,Brisbane Lions,82,86,12,10,12,14,Brisbane Lions,0,0
37099,2025,1,Round 1,2025-03-15 19:35:00,2025-03-15 19:35:00,M.C.G.,Collingwood,Port Adelaide,136,45,21,10,6,9,Collingwood,0,0
37098,2025,1,Round 1,2025-03-15 19:35:00,2025-03-15 19:35:00,Docklands,Western Bulldogs,North Melbourne,113,97,17,11,14,13,Western Bulldogs,0,0
37100,2025,1,Round 1,2025-03-16 12:35:00,2025-03-16 12:05:00,Adelaide Oval,Adelaide,St Kilda,135,72,21,9,10,12,Adelaide,0,0
37101,2025,1,Round 1,2025-03-16 15:20:00,2025-03-16 15:20:00,M.C.G.,Melbourne,Greater Western Sydney,74,77,11,8,11,11,Greater Western Sydney,0,0
37102,2025,1,Round 1,2025-03-16 18:10:00,2025-03-16 15:10:00,Perth Stadium,West Coast,Gold Coast,49,136,7,7,20,16,Gold Coast,0,0
37103,2025,2,Round 2,2025-03-20 19:30:00,2025-03-20 19:30:00,M.C.G.,Carlton,Hawthorn,60,80,8,12,12,8,Hawthorn,0,0
